0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	28	54	61	47	49	39	18	41	59	27	63	29	55	36	45	35	34	62	56	50	37	32	25	40	53	19	20	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	28	54	61	47	49	39	18	41	59	29	63	27	55	36	45	35	34	62	56	50	37	32	25	40	53	19	20	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	28	62	61	47	49	39	18	41	59	29	63	27	55	36	45	35	34	54	56	50	37	32	25	40	53	19	20	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	28	62	61	47	49	39	18	41	59	29	63	27	55	36	45	35	20	54	56	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	28	62	61	47	49	39	18	41	20	29	63	27	55	36	45	35	59	54	56	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	49	39	18	41	20	29	63	27	55	36	45	35	59	54	28	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	49	39	18	41	20	29	63	27	55	36	45	35	59	54	28	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	20	29	63	27	55	36	45	35	59	54	28	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	32	25	40	53	19	34	15	51	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	11	3	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	10	5	13	14	30	23	52	46	43	8	2	0	22	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	48	24	17	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	60	22	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	9	6	16	31	22	60	5	13	14	30	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	31	22	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	13	14	9	23	52	46	43	8	2	0	10	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	20	36	45	35	59	54	28	50	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	50	36	45	35	59	54	28	20	37	51	25	40	53	19	34	15	32	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	37	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	39	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	37	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	62	61	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	61	62	47	37	49	18	41	55	29	63	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	46	43	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	63	62	47	37	49	18	41	55	29	61	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	63	62	47	37	49	18	41	55	29	61	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	42	57	26	56	63	62	47	37	49	18	41	55	29	61	27	50	32	45	35	59	54	28	20	39	51	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	55	29	61	27	50	32	45	35	59	54	28	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	55	29	61	27	50	32	45	35	59	54	28	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	55	28	61	27	50	32	45	35	59	54	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	54	28	61	27	50	32	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	54	28	61	27	50	32	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	48	4	12	51	57	26	56	63	62	47	37	49	18	41	54	28	61	27	50	32	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	10	14	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	49	18	41	54	28	61	27	50	32	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	49	18	41	54	28	61	27	50	32	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	3	11	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	24	56	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	14	10	9	23	52	43	46	8	2	0	13	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	37	32	18	41	54	28	61	27	50	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	63	62	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	13	10	9	23	52	43	46	8	2	0	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	62	63	47	50	32	18	41	54	28	61	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	43	46	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	61	63	47	50	32	18	41	54	28	62	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	46	43	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	61	63	47	50	32	18	41	54	28	62	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
21	38	1	11	3	30	6	16	22	31	60	5	0	10	9	23	52	46	43	8	2	13	14	33	7	17	56	24	4	12	51	57	26	48	61	63	47	50	32	18	41	54	28	62	27	37	49	45	35	59	55	29	20	39	42	25	40	53	19	34	15	36	58	44
